,DE_mean,DE_std,CEM_mean,CEM_std,p_value,better
8,4.979244663424773,1.7796092552913219,11.107591932557762,2.3826492738345437,1.0989908160851057e-05,DE
16,3.2409973557356865e-06,1.9158031521497587e-06,1.7932374734644863,1.6021762488486349,0.008419240747277812,DE
32,0.39317170406600227,0.1492723536399851,1.2619583982331762e-05,3.722454348566176e-05,2.443416135874961e-05,CEM
64,6.118181627979103,0.7657396300625491,1.8302576585860208e-06,4.07847094179622e-07,1.829328481750046e-09,CEM
128,11.589384001063978,1.5591921253469443,0.019283757495382848,0.003289894821200941,3.522220592179166e-09,CEM
