,DE_mean,DE_std,CEM_mean,CEM_std,p_value,better
8,1069.0252170855242,1783.2421848549893,2819.5875597985664,2596.3148912181077,0.11496225497698181,None
16,1.9740639831814064,1.770959456148379,102.80908182559979,96.4892832840467,0.012022600699913165,DE
32,7.923229147049764,1.608536906143944,22.416601517393996,20.168788818938243,0.05976106462406993,None
64,128.34079814415819,43.753851083012904,8.352769808822249,1.2216556595812014,1.7576312840115076e-05,CEM
128,953.3941655301005,375.64528998494063,8.030784306231935,0.06455813421792035,3.504780462446272e-05,CEM
